Lampiran 4. Format Data Bencana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,28-Feb-2025,Kab. Bandung,Pangalengan,Pangalengan , Kp. Ciawi Kaler RT.04/22,Tanah Longsor,Hujan deras, 2 ,,,,,,,,,,,,, 7 ,,,,,,,,,,,,, 3 ,, 1 ,,,,,,,,,,,"- Berkoordinasi dengan Pihak Kecamatan dan Desa.
- Bersama Bapak Heri Kamtibmas Pangalengan dan Destana Margamulya Melaksanakan Assesment ke lokasi kejadian.
- Menghimbau kepada pemilik rumah untuk waspada karena di khawatirkan terjadi Tanah Longsor susulan.
- Bergotong Royong membersihkan material Tanah Longsoran.",,107.5777653,-7.1764342,,32,04,15,102,20250228,1,,2
130,28-Feb-2025,Kab. Bandung,PasirJambu,Cibodas,Kp. Ciseupan 04/10,Tanah Longsor,, 1 ,,,,,,,,,,,,, 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5043072,-7.0898927,,32,04,38,102,20250228,1,,2
131,28-Feb-2025,Kab. Bandung,Soreang,Sukajadi,Kp. Garung,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5015466,-7.0748022,,32,04,37,102,20250228,1,,2
132,28-Feb-2025,Kab. Bandung,Soreang,Karamat Mulya,Kp. Sindangmulya 02/20,Rumah Roboh,, 1 ,,,,,,,,,,,,, 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,32,04,37,401,20250228,1,,2
133,28-Feb-2025,Kab. Bandung,Pasirjambu,,Kp.Sukagalih Mekar 001/012,Tanah Longsor,, 1 ,,,,,,,,,,,,, 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4872017,-7.090315,,32,04,38,102,20250228,,,2
134,1-Mar-2025,Kab. Bandung,Cimaung,Cimaung,Kp. Batukerok 05/08,Rumah Roboh,, 1 , 1 , 1 , 2 , 3 , 1 , 4 ,,,,,,, 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5619796,-7.0956875,,32,04,17,401,20250301,1,,3
135,1-Mar-2025,Kab. Bandung,Pangalengan,Tribaktimulya,MDTA RA Assalam,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5591211,-7.1366341,,32,04,15,102,20250301,1,,3
136,3-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsoang,Kp. Bojongosang rw 1,Banjir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6364953,-6.9814914,,32,04,08,101,20250303,1,,3
137,3-Mar-2025,Kab. Bandung,Ciwidey,Panundaan,Kp. Cikembang 01/12,TPT Jebol/Rubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4324273,-7.1193414,,32,04,39,402,20250303,1,,3
138,4-Mar-2025,Kab. Bandung,Margahayu,Sayati,Nataendah 01/02,Rumah Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5783022,-6.9620908,,32,04,09,401,20250304,1,,3
139,4-Mar-2025,Kab. Bandung,Majalaya,Sukamaju,Kp. Leuwidulang 02/02,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7521008,-7.0431181,,32,04,33,102,20250304,1,,3
140,6-Mar-2025,Kab. Bandung,Cileunyi,Cileunyi,Samping Kantor Kecamatan Cileunyi,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7437149,-6.9408904,,32,04,05,102,20250306,1,,3
141,7-Mar-2025,Kab. Bandung,Dayeuhkolot,Kel. Pasawahan,Jl. Palasari-Cisirung RW 02,Banjir,Curah hujan tinggi dan kiriman air dari hulu, 80 ,,,,,,,,,,,,, 120 ,,,,,,,,,,,,,,,,,,,,,,,,,40-50 cm,"Pihak Kecamatan, Desa, Babinsa, Babinkamtibmas melakukan monitoring langsung",,107.6172068,-6.9738297,,32,04,12,101,20250307,1,,3
142,7-Mar-2025,Kab. Bandung,Dayeuhkolot,Kel. Pasawahan,Jl. Palasari-Cisirung RW 03,Banjir,Curah hujan tinggi dan kiriman air dari hulu, 80 ,,,,,,,,,,,,, 80 ,,,,,,,,,,,,,,,,,,,,,,,,,50-70 cm,"Pihak Kecamatan, Desa, Babinsa, Babinkamtibmas melakukan monitoring langsung",,107.6130225,-6.9753121,,32,04,12,101,20250307,1,,3
143,8-Mar-2025,Kab. Bandung,Arjasari,Patrolsari,rt 1 rw 2,Rumah Roboh,, 1 ,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6474679,-7.0729003,,32,04,16,401,20250308,1,,3
144,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsari,Kp. Cigebar 1-5/20,Banjir,Hujan deras dan luapan air Cikapundung serta Citarum," 1,025 ",,,71,,,,,,87,,,,3195,113,,,3,,,,,,3,,368,,,,,,,,,,,,,50-100 cm,Satgas linmas melakukan asesmen ke lokasi dan memberi himbauan agar berhati hati karena cuaca extream,,107.6340957,-6.9913394,,32,04,08,101,20250308,50,,3
145,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsari,"Kp. Cigebar 2,6/6",Banjir,Hujan deras dan luapan air Cikapundung serta Citarum,,,,,,,,,,,,,,, 3 ,,,3,,,,,,,,11,,,,,,,,,,,,,30-50 cm,Satgas linmas melakukan asesmen ke lokasi dan memberi himbauan agar berhati hati karena cuaca extream,,107.6540877,-7.0012236,,32,04,08,101,20250308,51,,3
146,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsari,Kp. Cigebar 1/1,Banjir,Hujan deras dan luapan air Cikapundung serta Citarum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 cm,Satgas linmas melakukan asesmen ke lokasi dan memberi himbauan agar berhati hati karena cuaca extream,,107.6340957,-6.9913394,,32,04,08,101,20250308,52,,3
147,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsari,Kp. Cigebar RW 13,Banjir,Hujan deras dan luapan air Cikapundung serta Citarum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-40 cm,Satgas linmas melakukan asesmen ke lokasi dan memberi himbauan agar berhati hati karena cuaca extream,,107.6341974,-6.994476,,32,04,08,101,20250308,53,,3
148,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsoang,"RW 01 (RT 01, 02, 03, 04, 05)",Banjir,Hujan deras dan luapan air Cikapundung serta Citarum, 225 ,,,,,,,,,,,,,670,,,,,,,,,,,,,225,16,1,,,5,,,,46,,,80-120 cm,Satgas linmas melakukan asesmen ke lokasi dan memberi himbauan agar berhati hati karena cuaca extream,,107.6364953,-6.9814914,,32,04,08,101,20250308,54,Taman Air Cijagra,3
149,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsoang,"RW 02 (RT 01, 02, 03, 04, 05)",Banjir,,125,,,,,,,,,,,,,375,,,,,,,,,,,,,125,,,,,,,,,,,,,,,107.6364953,-6.9814914,,32,04,08,101,20250308,55,,3
150,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsoang,"RW 03 (RT 01, 02, 03, 04, 05, 06, 07)",Banjir,,300,,,,,,,,,,,,,900,,,,,,,,,,,,,300,,,,,,,,,,,,,,,107.6364953,-6.9814914,,32,04,08,101,20250308,56,,3
151,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsoang,"RW 04 ((RT 01, 02, 03, 04, 05, 06, 07, 09, 11)",Banjir,,450,,,,,,,,,,,,,1350,,,,,,,,,,,,,450,,,,,,,,,,,,,,,107.6341573,-6.9807593,,32,04,08,101,20250308,57,,3
152,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsoang,"RW 09 ((RT 01, 02, 03, 04, 05, 06)",Banjir,,256,,,,,,,,,,,,,768,,,,,,,,,,,,,256,,,,,,,,,,,,,,,107.6364953,-6.9814914,,32,04,08,101,20250308,58,,3
153,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsoang,"RW 10 ((RT 01, 02, 03, 04, 05, 06, 07, 08, 09)",Banjir,,432,,,,,,,,,,,,,1269,143,,,50,,,,,,42,,342,432,1,3,,,,,,,24,,,,,,107.6341573,-6.9807593,,32,04,08,101,20250308,59,,3
154,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsoang,"RW 11 ((RT 01, 02, 03, 04)",Banjir,,100,,,,,,,,,,,,,300,,,,,,,,,,,,,100,,,,,,,,,,,,,,,107.6364953,-6.9814914,,32,04,08,101,20250308,60,,3
155,8-Mar-2025,Kab. Bandung,Bojongsoang,Bojongsoang,"RW 17 ((RT 01, 02, 03, 04, 05, 06)",Banjir,,150,,,,,,,,,,,,,450,,,,,,,,,,,,,150,,,,,,,,,,,,,,,107.6341573,-6.9807593,,32,04,08,101,20250308,61,,3
156,8-Mar-2025,Kab. Bandung,Bojongsoang,Tegalluar,Kp. Sapan rw 1,Banjir,Hujan deras,4141,,,,,,,,,,,,,13711,175,,,,,,,,,,,714,,,,,,,,,,,,,,,,107.6868897,-6.9768789,,32,04,08,101,20250308,62,,3
157,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw1,Banjir,"Hujan deras dan luapan air Cikapundung, Citarum, Cigede, Cipalasari",75,,,,,,,,,,,,,300,16,,,27,,,22,,,6,1,49,2783,,,1,,,,,,,,,20 - 130 cm,Satgas linmas melakukan asesmen ke lokasi dan memberi himbauan agar berhati hati karena cuaca extream,,107.6208236,-6.9864158,,32,04,12,101,20250308,1,Shelter Desa Dayeuhkolot,3
158,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw2,Banjir,,410,,,,,,,,,,,,,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6208236,-6.9864158,,32,04,12,101,20250308,2,,3
159,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw3,Banjir,,375,,,,,,,,,,,,,1500,12,,,,,,,,,,,25,,,,,,,,,,,,,,,,107.6208236,-6.9864158,,32,04,12,101,20250308,3,,3
160,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw4,Banjir,,420,,,,,,,,,,,,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6208236,-6.9864158,,32,04,12,101,20250308,4,,3
161,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw5,Banjir,,250,,,,,,,,,,,,,1000,5,,,,,,,,,,,11,,,,,,,,,,,,,,,,107.6208236,-6.9864158,,32,04,12,101,20250308,5,,3
162,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw8,Banjir,,220,,,,,,,,,,,,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6208236,-6.9864158,,32,04,12,101,20250308,6,,3
163,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw9,Banjir,,385,,,,,,,,,,,,,1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6208236,-6.9864158,,32,04,12,101,20250308,7,,3
164,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw10,Banjir,,235,,,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6208236,-6.9864158,,32,04,12,101,20250308,8,,3
165,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw11,Banjir,,285,,,,,,,,,,,,,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6208236,-6.9864158,,32,04,12,101,20250308,9,,3
166,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw12,Banjir,,233,,,,,,,,,,,,,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6208236,-6.9864158,,32,04,12,101,20250308,10,,3
167,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw13,Banjir,,115,,,,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6208236,-6.9864158,,32,04,12,101,20250308,11,,3
168,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Dayeuhkolot,rw14,Banjir,,275,,,,,,,,,,,,,1100,25,,,11,,,30,,,6,1,76,,,,,,,,,,,,,,,,107.6208236,-6.9864158,,32,04,12,101,20250308,12,,3
169,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Cangkuang Wetan,"Kp. Pandeureusan 07/01, Kp. Cibedug Hilir 05/06, & Kp. Cibedug Girang 01/02",Banjir,"Curah hujan tinggi disertai angin, petir dan kiriman air dari hulu",80,,,,,,,,,,,,,320,7,,,3,,,,,,4,3,27,80,,,,,,,1,,,,,30 cm,"-Pihak Kecamatan, Desa, Babinsa, Babinkamtibmas melakukan monitoring langsung",,107.6004255,-6.9806191,,32,04,12,101,20250308,13,Kantor RW 01 ,3
170,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Cangkuang Wetan,Kp. Sukaluyu 02/12,Rumah Roboh,,1,,,,,,,,,,,,,6,,,,,,,,,,,,,1,,,,,,,,,,,,,,,107.6060677,-6.9641275,,32,04,12,401,20250308,14,,3
171,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw1,Banjir,"Hujan deras dan luapan air Cikapundung, Citarum, Cigede, Cipalasari",426,,,,,,,,,,,,,1104,,,,,,,,,,,,,387,,,,,,,,,,,,10-140 cm,,,107.6229852,-6.9844759,,32,04,12,101,20250308,15,"- Mesjid Miftahul Falah RW.07
-Mesjid Annur, Gedung Cyber, Pondok Al-Quran Sukabirus RW. 13
- Mesjid At Taqwa Sukabirus RW 8
- Mesjid Baitul Ikhsan Lumajang RW. 6
-Mesjid Miftahul Jannah Lamajang RW 16
- RW 05
- RW 06",3
172,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw2,Banjir,Hujan deras,261,,,,,,,,,,,,,785,,,,,,,,,,,,,241,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,16,,3
173,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw3,Banjir,Hujan deras,550,,,,,,,,,,,,,1400,,,,,,,,,,,,,547,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,17,,3
174,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw4,Banjir,Hujan deras,100,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,18,,3
175,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw5,Banjir,Hujan deras,290,,,,,,,,,,,,,685,17,,,24,,,25,,,6,,55,289,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,19,,3
176,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw6,Banjir,Hujan deras,200,,,,,,,,,,,,,456,9,,,3,,,,,,6,,28,112,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,20,,3
177,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,,Banjir,Hujan deras,,,,,,,,,,,,,,,9,,,3,,,25,,,,,28,,,,,,,,,,,,,,,,107.6244915,-6.9765919,,32,04,12,101,20250308,21,,3
178,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw7,Banjir,Hujan deras,320,,,,,,,,,,,,,987,8,,,4,,,,,,3,,32,142,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,22,,3
179,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw8,Banjir,Hujan deras,246,,,,,,,,,,,,,657,36,,,56,,,,,,37,,96,114,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,23,,3
180,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,,Banjir,Hujan deras,,,,,,,,,,,,,,,15,,,10,,,,,,3,,50,,,,,,,,,,,,,,,,107.6244915,-6.9765919,,32,04,12,101,20250308,24,,3
181,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw9,Banjir,Hujan deras,15,,,,,,,,,,,,,38,,,,,,,,,,,,,75,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,25,,3
182,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw10,Banjir,Hujan deras,98,,,,,,,,,,,,,375,,,,,,,,,,,,,48,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,26,,3
183,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw13,Banjir,Hujan deras,325,,,,,,,,,,,,,1033,,,,,,,,,,,,,215,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,27,,3
184,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw14,Banjir,Hujan deras,522,,,,,,,,,,,,,1295,,,,,,,,,,,,,455,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,28,,3
185,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw15,Banjir,Hujan deras,265,,,,,,,,,,,,,678,,,,,,,,,,,,,201,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,29,,3
186,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw16,Banjir,Hujan deras,396,,,,,,,,,,,,,984,22,,,11,,,,,,6,,55,321,,,,,,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,30,,3
187,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Citeureup,rw17,Banjir,Hujan deras,330,,,,,,,,,,,,,983,,,,,,,,,,,,,165,5,17,,,3,,,,,,,,,,107.6229852,-6.9844759,,32,04,12,101,20250308,31,,3
188,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Kelurahan Pasawahan,rw 2,Banjir,Hujan deras,80,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6116958,-6.9752463,,32,04,12,101,20250308,32,,3
189,8-Mar-2025,Kab. Bandung,Dayeuhkolot,Kelurahan Pasawahan,rw 3,Banjir,Hujan deras,90,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6116958,-6.9752463,,32,04,12,101,20250308,33,,3
190,8-Mar-2025,Kab. Bandung,Baleendah,Kelurahan Baleendah,Kp. Cikarees rw 21,Banjir,Hujan deras,396,,,,,,,,,,,,,850,60,,,,,,,,,,,180,282,4,,,,,,,,,,,,,,107.6313739,-6.9956438,,32,04,32,101,20250308,34,,3
191,8-Mar-2025,Kab. Bandung,Baleendah,Kelurahan Baleendah,Kp. Cikarees rw 27,Banjir,Hujan deras,25,,,,,,,,,,,,,65,,,,,,,,,,,,,24,,,,,,,,,,,,,,,107.6398772,-7.0059457,,32,04,32,101,20250308,35,,3
192,8-Mar-2025,Kab. Bandung,Baleendah,Rancamanyar,rw1,Banjir,Hujan deras,110,,,,,,,,,,,,,346,,,,,,,,,,,,,110,,,,,,,,,,,,,,,107.5966198,-6.9830527,,32,04,32,101,20250308,36,,3
193,8-Mar-2025,Kab. Bandung,Baleendah,Rancamanyar,rw2,Banjir,Hujan deras,65,,,,,,,,,,,,,176,,,,,,,,,,,,,59,,,,,,,,,,,,,,,107.5967885,-6.9964761,,32,04,32,101,20250308,37,,3
194,8-Mar-2025,Kab. Bandung,Baleendah,Rancamanyar,rw3,Banjir,Hujan deras,185,,,,,,,,,,,,,496,8,,,,,,,,,,,27,185,,,,,,,,,,,,,,,107.5967885,-6.9964761,,32,04,32,101,20250308,38,,3
195,8-Mar-2025,Kab. Bandung,Baleendah,Rancamanyar,rw6,Banjir,Hujan deras,25,,,,,,,,,,,,,74,,,,,,,,,,,,,25,,,,,,,,,,,,,,,107.5967885,-6.9964761,,32,04,32,101,20250308,39,,3
196,8-Mar-2025,Kab. Bandung,Baleendah,Rancamanyar,rw7,Banjir,Hujan deras,10,,,,,,,,,,,,,37,,,,,,,,,,,,,10,,,,,,,,,,,,,,,107.5967885,-6.9964761,,32,04,32,101,20250308,40,,3
197,8-Mar-2025,Kab. Bandung,Baleendah,Rancamanyar,rw15,Banjir,Hujan deras,50,,,,,,,,,,,,,95,,,,,,,,,,,,,50,,,,,,,,,,,,,,,107.598866,-6.987399,,32,04,32,101,20250308,41,,3
198,8-Mar-2025,Kab. Bandung,Baleendah,Rancamanyar,rw16,Banjir,Hujan deras,122,,,,,,,,,,,,,293,,,,,,,,,,,,,122,,,,,,,,,,,,,,,107.5967885,-6.9964761,,32,04,32,101,20250308,42,,3
199,8-Mar-2025,Kab. Bandung,Baleendah,Andir,rw7,Banjir,Hujan deras,12,,,,,,,,,,,,,32,,,,,,,,,,,,,10,,,,,,,,,,,,,,,107.6185727,-6.99228,,32,04,32,101,20250308,43,,3
200,8-Mar-2025,Kab. Bandung,Baleendah,Andir,rw8,Banjir,Hujan deras,18,,,,,,,,,,,,,38,,,,,,,,,,,,,15,,,,,,,,,,,,,,,107.6185727,-6.99228,,32,04,32,101,20250308,44,,3
