Lampiran 4. Format Data Bencana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,8-Mar-2025,Kab. Bandung,Baleendah,Andir,rw10,Banjir,Hujan deras,23,,,,,,,,,,,,,78,,,,,,,,,,,,,21,,,,,,,,,,,,,,,107.6185727,-6.99228,,32,04,32,101,20250308,45,,3
202,8-Mar-2025,Kab. Bandung,Baleendah,Andir,rw09,Banjir,Hujan deras,20,,,,,,,,,,,,,49,,,,,,,,,,,,,17,,,,,,,,,,,,,,,107.6159512,-7.0003972,,32,04,32,101,20250308,46,,3
203,8-Mar-2025,Kab. Bandung,Baleendah,Andir,rw2,Banjir,Hujan deras,27,,,,,,,,,,,,,85,,,,,,,,,,,,,27,,,,,,,,,,,,,,,107.6185727,-6.99228,,32,04,32,101,20250308,47,,3
204,8-Mar-2025,Kab. Bandung,Baleendah,Bojongmalaka,,Banjir,Hujan deras,30,,,,,,,,,,,,,57,,,,,,,,,,,,,30,,,,,,,,,,,,,,,107.6052558,-6.9915021,,32,04,32,101,20250308,48,,3
205,8-Mar-2025,Kab. Bandung,Baleendah,Wargamekar,,Banjir,Hujan deras,2,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6718469,-7.0211581,,32,04,32,101,20250308,49,,3
206,8-Mar-2025,Kab. Bandung,Soreang,Karamatmulya,Kp. Sumur Bandung,Tanah Longsor,,5,,,,,,,,,,,,,20,,,,,,,,,,,,,,1,,,5,,,,,,,,,,,107.5247556,-7.0294919,,32,04,37,102,20250308,75,,3
207,8-Mar-2025,Kab. Bandung,Soreang,CIngcin,CPI,Banjir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5461775,-7.0241644,,32,04,37,101,20250308,63,,3
208,8-Mar-2025,Kab. Bandung,Banjaran,Banjaran Wetan,Kp. Bojongpulus,Tanah Longsor,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5924388,-7.0463983,,32,04,13,102,20250308,76,,3
209,8-Mar-2025,Kab. Bandung,Majalaya,Padaulun,Kp. Buah Nunggal,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7259073,-7.0665506,,32,04,33,102,20250308,77,,3
210,8-Mar-2025,Kab. Bandung,Solokanjeruk,Panyadap,"Kp. Bojongkeusik rw 2,3,4&5",TPT Jebol/Rubuh,,91,,,,,,,,,,,,,293,,,,,,,,,,,,,,1,,,,,,,,,,,,,,107.7688069,-7.0249528,,32,04,34,402,20250308,78,,3
211,8-Mar-2025,Kab. Bandung,Kertasari,Sukapura,Kp. Pacet,Banjir,,2,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6955277,-7.1647417,,32,04,31,101,20250308,64,,3
212,8-Mar-2025,Kab. Bandung,Kertasari,Tarumajaya,,Tanah Longsor,,2,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6570475,-7.2257144,,32,04,31,102,20250308,79,,3
213,8-Mar-2025,Kab. Bandung,Kertasari,Cibeureum,,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6629672,-7.1892838,,32,04,31,102,20250308,80,,3
214,8-Mar-2025,Kab. Bandung,Paseh,Loa,Kp. Cilopang,Tanah Longsor,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7923882,-7.0839586,,32,04,35,102,20250308,81,,3
215,8-Mar-2025,Kab. Bandung,Paseh,Loa,Kp. Cidadap,Banjir,,2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7857959,-7.0716548,,32,04,35,101,20250308,65,,3
216,8-Mar-2025,Kab. Bandung,Paseh,Tangsi Mekar,,TPT Jebol/Rubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7887901,-7.0307937,,32,04,35,402,20250308,82,,3
217,8-Mar-2025,Kab. Bandung,Paseh,Sukamatri,Kp. Pasir Angin RT 11 RW 14,Banjir,,200,,,,,,,,,,,,,516,,,,,,,,,,,,,20,,,,,,,,,,,,,,,107.7654862,-7.0602851,,32,04,35,101,20250308,66,,3
218,8-Mar-2025,Kab. Bandung,Paseh,Drawati,,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8080386,-7.0777248,,32,04,35,102,20250308,83,,3
219,8-Mar-2025,Kab. Bandung,Paseh,Cijagra,Kp. Elos RW 02 dan Kp. Legok Muncang RW 03,Banjir,,105,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7870926,-7.0354192,,32,04,35,101,20250308,67,,3
220,8-Mar-2025,Kab. Bandung,Paseh,Cipaku,Kp. Rajadesa RT 02 RW 04,Banjir,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7780104,-7.0526551,,32,04,35,101,20250308,68,,3
221,8-Mar-2025,Kab. Bandung,Margahayu,Sukamenak,rw 16,Banjir,,37,,,,,,,,,,,,,148,37,,,,,,,,,,,148,36,,,,,,,,,,,,,,,107.5780681,-6.9747545,,32,04,09,101,20250308,69,,3
222,8-Mar-2025,Kab. Bandung,Margahayu,Sukamenak,rw 5,Banjir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5847678,-6.9717277,,32,04,09,101,20250308,70,,3
223,8-Mar-2025,Kab. Bandung,Pameungpeuk,Bojongmanggu,Kp. Bojongkoneng 04/06,Banjir,,50,,,,,,,,,,,,,150,,,,,,,,,,,,,150,,,,,,,,,,,,,,,107.6014284,-7.0275984,,32,04,14,101,20250308,71,,3
224,8-Mar-2025,Kab. Bandung,Ciparay,Sumbersari,"Kp. Sapan rw 7,11 dan 13",Banjir,,750,,,,,,,,,,,,,3000,,,,,,,,,,,,,630,,2,,,,,,,,,,,,,107.7034975,-6.9909497,,32,04,29,101,20250308,72,,3
225,8-Mar-2025,Kab. Bandung,Rancaekek,Sukamanah,rw 1-17,Banjir,Meluapnya Sungai Citarik,921,,,256,,,,,,202,,,,2558,,,,,,,,,,,,,528,,,,,,,,360,54,,,,,,107.7404107,-6.9931984,,32,04,28,101,20250308,73,,3
226,8-Mar-2025,Kab. Bandung,Majalaya,Neglasari,Kp. Pangupukan 02/06,TPT Jebol/Rubuh,Hujan deras,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7310526,-7.0755836,,32,04,33,402,20250308,84,,3
227,8-Mar-2025,Kab. Bandung,Cileunyi,,"Kp. Sukarame rt 1,2,3 rw 18",Banjir,Hujan deras,60,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7195274,-6.9668413,,32,04,05,101,20250308,74,,3
228,8-Mar-2025,Kab. Bandung,Cimenyan,Mekarmanik,Kp. Pamoyanan 03/11,Tanah Longsor,Hujan deras,1,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6944248,-6.8678574,,32,04,06,102,20250308,85,,3
229,12-Mar-2025,Kab. Bandung,Cileunyi,Cileunyi Wetan,Kp. Gedong 02/10,Kebakaran Gedung dan Permukiman,Dugaan konsleting listrik,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.755281,-6.9310997,,32,04,05,202,20250312,1,,3
230,13-Mar-2025,Kab. Bandung,Rancaekek,Nanjung Mekar,"RW 4,5,10,11 dan 14",Banjir,Luapan sungai cimande dan sungai citarik,148,,,120,,,,,,,,,1,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8124807,-6.9706412,,32,04,28,101,20250313,1,,3
231,13-Mar-2025,Kab. Bandung,Cicalengka,Tenjolaya,Kp. Simpen  05/05,Tanah Longsor,Intensitas hujan tinggi,1,,,,,,,,,,,,,10,1,,,,,,,,,,,10,,,,,,,,,,,,,,,,107.8424908,-6.980608,,32,04,25,102,20250313,2,,3
232,15-Mar-2025,Kab. Bandung,Rancaekek,Nanjung Mekar,"RW 2,3,4,5,6,7,10,11,12 dan 14",Banjir,Luapan sungai cimande dan sungai citarik,233,,,132,,,,,,27,,,2,561,16,,,21,,,,,,8,,45,,,,,,,,,,,,,,,,107.8124807,-6.9706412,,32,04,28,101,20250315,1,,3
233,15-Mar-2025,Kab. Bandung,Cileunyi,Cileunyi Wetan,Kp. Sekeangrih rw 20,Tanah Longsor,Retakaan besat,3,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.752907,-6.938658,,32,04,05,102,20250315,2,,3
234,15-Mar-2025,Kab. Bandung,Rancaekek,Rancaekek Kulon,Kp. Tanggulun 3/11,Rumah Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7513844,-6.9611715,,32,04,28,401,20250315,1,,3
235,15-Mar-2025,Kab. Bandung,Cilengkrang,Ciporeat,Kp. Parabonan 4/5,Tanah Longsor,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7251314,-6.8800908,,32,04,07,102,20250315,1,,3
236,15-Mar-2025,Kab. Bandung,Cimenyan,Mekarmanik,Kp. Pamoyanan 5/2.,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.693822,-6.8713499,,32,04,06,102,20250315,1,,3
237,15-Mar-2025,Kab. Bandung,Cimenyan,Mekarmanik,Kp. Cikored 4/5,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6944248,-6.8678574,,32,04,06,102,20250315,2,,3
238,15-Mar-2025,Kab. Bandung,Cimenyan,Mekarmanik,Kp. Sentakdulang 1/12,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6944248,-6.8678574,,32,04,06,102,20250315,3,,3
239,15-Mar-2025,Kab. Bandung,Cimenyan,Mekarmanik,Kp. Tareptep 2/6,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.690616,-6.8581481,,32,04,06,102,20250315,4,,3
240,15-Mar-2025,Kab. Bandung,Cimenyan,Mekarmanik,Kp. Pondok 2/7,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6944248,-6.8678574,,32,04,06,102,20250315,5,,3
241,15-Mar-2025,Kab. Bandung,Cimenyan,Mekarmanik,Kp. Pondok 2/14,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6944248,-6.8678574,,32,04,06,102,20250315,6,,3
242,15-Mar-2025,Kab. Bandung,Cimenyan,Mekarmanik,Kp. Pondok 2/8,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6944248,-6.8678574,,32,04,06,102,20250315,7,,3
243,15-Mar-2025,Kab. Bandung,Cimenyan,Mekarmanik,Kp. Pamoyanan 3/1,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.693822,-6.8713499,,32,04,06,102,20250315,8,,3
244,15-Mar-2025,Kab. Bandung,Kertasari,Tarumajaya,Kp. Babakan Citarum 4/3,Banjir,Luapan air selokan,7,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6587781,-7.2026854,,32,04,31,101,20250315,1,,3
245,15-Mar-2025,Kab. Bandung,Kertasari,Tarumajaya,Kp. Babakan Citarum 2/3,Banjir,,6,,,,,,,,,,,,,27,3,,,,,,,,,,,10,,,,,,,,,,,,,,,,107.6637471,-7.2043253,,32,04,31,101,20250315,2,,3
246,15-Mar-2025,Kab. Bandung,Rancabali,Cipelah,Kp. CImanglid 2/2,Tanah Longsor,,1,,,,,,,,,,,,,4,1,,,,,,,,,,,4,,,,,,,,,,,,,,,,107.2699564,-7.1975997,,32,04,40,102,20250315,1,,3
247,15-Mar-2025,Kab. Bandung,Rancabali,Cipelah,Kp. Ciherang 2/5,TPT Jebol/Rubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.295212,-7.17937,,32,04,40,402,20250315,2,,3
248,15-Mar-2025,Kab. Bandung,Pangalengan,Margamulya,Kp Pasirmulus,Kebakaran Gedung dan Permukiman,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5722684,-7.1696498,,32,04,15,202,20250315,1,,3
249,15-Mar-2025,Kab. Bandung,Pangalengan,Margamulya,Kp. Puncak Mulya 3/11,Tanah Longsor,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4652889,-7.083361,,32,04,15,102,20250315,1,,3
250,15-Mar-2025,Kab. Bandung,Pangalengan,Margamulya,Kp. Pasirmulya 2/18,Tanah Longsor,,2,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5822037,-7.1719056,,32,04,15,102,20250315,2,,3
251,15-Mar-2025,Kab. Bandung,Pangalengan,Margamulya,Kp Babakanmulya Rw 18,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,15-Mar-2025,Kab. Bandung,Ciwidey,Lebakmuncang,Kp. Batu Lulumpang,TPT Jebol/Rubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4193768,-7.0855647,,32,04,39,402,20250315,1,,3
253,15-Mar-2025,Kab. Bandung,Cileunyi,Cileunyi Wetan,Kp. Seke Angring,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7394937,-6.9453541,,32,04,05,102,20250315,1,,3
254,15-Mar-25,Kab. Bandung,Margaasih,Margaasih,Kp Rancamalang Rt 01 Rw 10,Banjir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,16-Mar-2025,Kab. Bandung,Cimenyan,Mekarmanik,Kp. Pondok 02/07,Tanah Longsor,Hujan dengan intensitas tinggi,2,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.69104,-6.868357,,32,04,06,102,20250315,1,,3
256,17 Mar 25,Kab. Bandung,Cimaung,Sukamaju,Kp Mekarlakasana Rw 12,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,18-Mar-2025,Kab. Bandung,Baleendah,Baleendah,Kp. Sipatahunan,Tanah Longsor,Tanah terbawa air,2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6203569,-7.0121249,,32,04,32,102,20250315,1,,3
258,19-Mar-2025,Kab. Bandung,Cangkuang,Bandasari,Kp. Legoknyenang 01/02,Tanah Longsor,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.507312,-7.0533694,,32,04,44,102,20250315,,,3
259,20-Mar-2025,Kab. Bandung,Cilengkrang,Ciporeat,Kp.Parobonan Rt 04 Rw 05,Kebakaran Gedung dan Permukiman,Konsleting Listrik,1,,,,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,32,04,07,202,20250315,,,3
260,20-Mar-25,Kab. Bandung,Rancabali,Patenggang,"Kp,Rahayu Rw 11",Kebakaran Gedung dan Permukiman,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,04,40,202,20250315,,,3
261,3-April-2025,Kab. Bandung,Margahayu,Sayati,Kp.Sayati Rt01 Rw03,Banjir,Hujan Intensitas Deras diwilayah Kab.bandung,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,04,09,101,20250315,,,4
262,3-Apr-25,Kab. Bandung,Cimenyan,Mekarsaluyu,Kp.Ciharalang Rt.04 Rw 01,Tanah Longsor,Hujan Intensitas Deras diwilayah Kab.bandung,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,32,04,06,102,20250315,,,4
263,3-Apr-25,Kab. Bandung,Soreang,Sukajadi,Kp.Cileutik Rt02 Rw14,Banjir,Hujan Intensitas Deras diwilayah Kab.bandung,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,32,04,37,101,20250315,,,4
264,3-Apr-25,Kab. Bandung,Pacet,Cipeujeuh,Kp.Pasir Astana Rt01 Rw06,Tanah Longsor,hujan Intensitas Deras diwilayah Kab.bandung,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,32,04,30,102,20250315,,,4
265,6-Apr-25,Kab. Bandung,Bojongsoang,Bojongsoang,"Wilayah Desa Bojongsoang Rw 10, 09, 11, dan 17",Banjir,Hujan Intensitas Deras diwilayah Kab.bandung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,04,08,101,20250315,,,4
266,6-Apr-25,Kab. Bandung,Bojongsoang,Bojongsari,Rw 20 Rt 04 - 02,Banjir,HUjan Intensitas Deras diwilayah Kab.bandung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,04,08,101,20250315,,,4
267,6-Apr-25,Kab. Bandung,Bojongsoang,Cipagalo,Jl.Ciganitri Mukti Rw11 Rt 04,Pohon Tumbang,HUjan Intensitas Deras diwilayah Kab.bandung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,04,08,403,20250315,,,4
268,6-Apr-25,Kab. Bandung,Dayeuhkolot,Citeurep,Jl.raya Dayeuhkolot Mesjid As-Shofia,Banjir,Hujan Intensitas Deras diwilayah Kab.bandung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,04,12,101,20250315,,,4
269,7-Apr-25,Kab. Bandung,Katapang,Cilampeni,"Kp Lebak Muncang Rt 01 Rw 17,",Rumah Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,04,11,401,20250315,,,4
270,6-Mei-25,Kab. Bandung,Cimaung,Desa Cipinang,Kp. Batureok RT001/RW005,Rumah Roboh, Hujan deras di sertai  Angin Kencang dan Petir ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!
271,6-Mei-25,Kab. Bandung,Cimaung,Desa Sukamaju,kp cinangsi RT001/RW012,Tanah Longsor, Hujan deras di sertai  Angin Kencang dan Petir ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ya,,,,,,,,,,,,,,,,,,
272,6-Mei-25,Kab. Bandung,Cimaung,Desa Sukamaju,"RW001,RW002,RW003,R
 W004",Banjir, Hujan deras di sertai  Angin Kencang dan Petir ,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,6-Mei-25,Kab. Bandung,Cimaung,Desa Jagabaya,RW005,Pohon Tumbang, Hujan deras di sertai  Angin Kencang dan Petir ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,6-Mei-25,Kab. Bandung,Pangalengan,Desa Lamajang,Kp. Cikayere Rt.03 Rw.20,Tanah Longsor, Hujan deras di sertai  Angin Kencang dan Petir ,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,6-Mei-25,Kab. Bandung,Pangalengan,Desa Lamajang,Kp. Babakan tipar Rt.01 Rw.17,Cuaca Ekstrem, Hujan deras di sertai  Angin Kencang dan Petir ,4,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,6-Mei-25,Kab. Bandung,Kutawaringin,Desa Jatisari,Kp. Neglasari RT.003 Rw012,Cuaca Ekstrem, Hujan deras di sertai  Angin Kencang dan Petir ,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
